4.000000E+1 2.300000E+5 9.000200E+4 3.110020E+5 1.060667E-7 1.049333E-7 2.800000E-8 3.846667E-8 1.670000E-8 1.620000E-8 1.690000E-8 1.646667E-8 1.493333E-7 -4.950000E-10 0.000000E+0 3.314693E-3
4.100000E+1 2.300000E+5 9.100200E+4 3.110020E+5 1.061667E-7 1.043333E-7 2.790000E-8 3.843333E-8 1.656667E-8 1.606667E-8 1.676667E-8 1.640000E-8 1.486667E-7 -5.593333E-10 0.000000E+0 3.762424E-3
4.200000E+1 2.300000E+5 9.199800E+4 3.110020E+5 1.049667E-7 1.035000E-7 2.760000E-8 3.803333E-8 1.646667E-8 1.596667E-8 1.663333E-8 1.630000E-8 1.473667E-7 -6.156667E-10 0.000000E+0 4.177791E-3
4.300000E+1 2.300000E+5 9.300000E+4 3.110020E+5 1.047000E-7 1.043000E-7 2.773333E-8 3.803333E-8 1.656667E-8 1.610000E-8 1.676667E-8 1.636667E-8 1.482333E-7 -6.890000E-10 0.000000E+0 4.647986E-3
4.400000E+1 2.300000E+5 9.400200E+4 3.110020E+5 1.048667E-7 1.036667E-7 2.763333E-8 3.803333E-8 1.646667E-8 1.600000E-8 1.670000E-8 1.630000E-8 1.475333E-7 -7.520000E-10 0.000000E+0 5.097107E-3
4.500000E+1 2.300000E+5 9.500200E+4 3.110020E+5 1.035667E-7 1.022000E-7 2.723333E-8 3.753333E-8 1.620000E-8 1.573333E-8 1.640000E-8 1.606667E-8 1.454333E-7 -8.113333E-10 0.000000E+0 5.578740E-3
4.600000E+1 2.300000E+5 9.599800E+4 3.110020E+5 1.051667E-7 1.037333E-7 2.766667E-8 3.810000E-8 1.650000E-8 1.600000E-8 1.666667E-8 1.633333E-8 1.477000E-7 -8.926667E-10 0.000000E+0 6.043879E-3
4.700000E+1 2.300000E+5 9.700000E+4 3.110020E+5 1.032333E-7 1.019333E-7 2.716667E-8 3.740000E-8 1.620000E-8 1.570000E-8 1.636667E-8 1.600000E-8 1.451000E-7 -9.413333E-10 0.000000E+0 6.487460E-3
4.800000E+1 2.300000E+5 9.800200E+4 3.110020E+5 1.034333E-7 1.019000E-7 2.720000E-8 3.746667E-8 1.616667E-8 1.570000E-8 1.636667E-8 1.603333E-8 1.451667E-7 -1.005333E-9 0.000000E+0 6.925357E-3
4.900000E+1 2.300000E+5 9.900200E+4 3.110020E+5 1.040000E-7 1.032667E-7 2.750000E-8 3.773333E-8 1.640000E-8 1.593333E-8 1.660000E-8 1.623333E-8 1.468667E-7 -1.069000E-9 0.000000E+0 7.278638E-3
5.000000E+1 2.300000E+5 9.999800E+4 3.110020E+5 1.041000E-7 1.028333E-7 2.743333E-8 3.776667E-8 1.630000E-8 1.583333E-8 1.653333E-8 1.620000E-8 1.464000E-7 -1.125333E-9 0.000000E+0 7.686693E-3
5.100000E+1 2.300000E+5 1.010000E+5 3.110020E+5 1.030000E-7 1.017333E-7 2.710000E-8 3.730000E-8 1.616667E-8 1.570000E-8 1.633333E-8 1.600000E-8 1.447667E-7 -1.154000E-9 0.000000E+0 7.971489E-3
5.200000E+1 2.300000E+5 1.020020E+5 3.110020E+5 1.028667E-7 1.019333E-7 2.713333E-8 3.730000E-8 1.616667E-8 1.570000E-8 1.636667E-8 1.603333E-8 1.450000E-7 -1.208667E-9 0.000000E+0 8.335576E-3
5.300000E+1 2.300000E+5 1.030020E+5 3.110020E+5 1.031333E-7 1.019667E-7 2.716667E-8 3.736667E-8 1.620000E-8 1.573333E-8 1.636667E-8 1.603333E-8 1.451000E-7 -1.254333E-9 0.000000E+0 8.644600E-3
5.400000E+1 2.300000E+5 1.039980E+5 3.110020E+5 1.046000E-7 1.034000E-7 2.756667E-8 3.790000E-8 1.643333E-8 1.593333E-8 1.663333E-8 1.630000E-8 1.472000E-7 -1.301667E-9 0.000000E+0 8.842814E-3
5.500000E+1 2.300000E+5 1.050000E+5 3.110020E+5 1.047333E-7 1.036000E-7 2.760000E-8 3.796667E-8 1.643333E-8 1.596667E-8 1.666667E-8 1.630000E-8 1.474333E-7 -1.338333E-9 0.000000E+0 9.077549E-3
5.600000E+1 2.300000E+5 1.060020E+5 3.110020E+5 1.046333E-7 1.034000E-7 2.756667E-8 3.793333E-8 1.643333E-8 1.593333E-8 1.663333E-8 1.630000E-8 1.472000E-7 -1.358000E-9 0.000000E+0 9.225495E-3
5.700000E+1 2.300000E+5 1.070020E+5 3.110020E+5 1.046000E-7 1.032000E-7 2.753333E-8 3.793333E-8 1.640000E-8 1.590000E-8 1.660000E-8 1.623333E-8 1.470000E-7 -1.376667E-9 0.000000E+0 9.365085E-3
5.800000E+1 2.300000E+5 1.079980E+5 3.110020E+5 1.043000E-7 1.030000E-7 2.746667E-8 3.783333E-8 1.633333E-8 1.590000E-8 1.656667E-8 1.620000E-8 1.466667E-7 -1.395000E-9 0.000000E+0 9.511398E-3
5.900000E+1 2.300000E+5 1.090000E+5 3.110020E+5 1.050000E-7 1.040667E-7 2.770000E-8 3.806667E-8 1.650000E-8 1.603333E-8 1.673333E-8 1.636667E-8 1.480333E-7 -1.421333E-9 0.000000E+0 9.601410E-3
6.000000E+1 2.300000E+5 1.100020E+5 3.110020E+5 1.047667E-7 1.035000E-7 2.760000E-8 3.803333E-8 1.643333E-8 1.596667E-8 1.660000E-8 1.630000E-8 1.473667E-7 -1.430333E-9 0.000000E+0 9.705940E-3
6.100000E+1 2.300000E+5 1.110020E+5 3.110020E+5 1.046000E-7 1.033667E-7 2.753333E-8 3.793333E-8 1.640000E-8 1.590000E-8 1.660000E-8 1.626667E-8 1.471333E-7 -1.436667E-9 0.000000E+0 9.764394E-3
6.200000E+1 2.300000E+5 1.119980E+5 3.110020E+5 1.076333E-7 1.065333E-7 2.840000E-8 3.906667E-8 1.696667E-8 1.640000E-8 1.710000E-8 1.670000E-8 1.516000E-7 -1.491000E-9 0.000000E+0 9.835105E-3
6.300000E+1 2.300000E+5 1.130000E+5 3.110020E+5 1.070333E-7 1.060000E-7 2.823333E-8 3.883333E-8 1.683333E-8 1.633333E-8 1.706667E-8 1.666667E-8 1.508333E-7 -1.488667E-9 0.000000E+0 9.869651E-3
6.400000E+1 2.300000E+5 1.140020E+5 3.110020E+5 1.056333E-7 1.044000E-7 2.786667E-8 3.830000E-8 1.656667E-8 1.613333E-8 1.683333E-8 1.643333E-8 1.486000E-7 -1.478333E-9 0.000000E+0 9.948380E-3
6.500000E+1 2.300000E+5 1.150020E+5 3.110020E+5 1.082000E-7 1.076000E-7 2.863333E-8 3.926667E-8 1.713333E-8 1.660000E-8 1.736667E-8 1.690000E-8 1.529667E-7 -1.523000E-9 0.000000E+0 9.956532E-3
6.600000E+1 2.300000E+5 1.159980E+5 3.110020E+5 1.090000E-7 1.077000E-7 2.873333E-8 3.953333E-8 1.716667E-8 1.660000E-8 1.730000E-8 1.690000E-8 1.533333E-7 -1.531333E-9 0.000000E+0 9.986976E-3
6.700000E+1 2.300000E+5 1.170000E+5 3.110020E+5 1.096333E-7 1.084667E-7 2.890000E-8 3.976667E-8 1.730000E-8 1.670000E-8 1.743333E-8 1.700000E-8 1.543333E-7 -1.543000E-9 0.000000E+0 9.997841E-3
6.800000E+1 2.300000E+5 1.180020E+5 3.110020E+5 1.091333E-7 1.078000E-7 2.876667E-8 3.956667E-8 1.716667E-8 1.660000E-8 1.736667E-8 1.693333E-8 1.534333E-7 -1.537667E-9 0.000000E+0 1.002171E-2
6.900000E+1 2.300000E+5 1.190020E+5 3.110020E+5 1.093333E-7 1.076333E-7 2.876667E-8 3.960000E-8 1.710000E-8 1.660000E-8 1.730000E-8 1.690000E-8 1.533000E-7 -1.535667E-9 0.000000E+0 1.001751E-2
7.000000E+1 2.300000E+5 1.199980E+5 3.110020E+5 1.079667E-7 1.066667E-7 2.840000E-8 3.913333E-8 1.693333E-8 1.646667E-8 1.713333E-8 1.680000E-8 1.518333E-7 -1.527333E-9 0.000000E+0 1.005927E-2
7.100000E+1 2.300000E+5 1.210000E+5 3.110020E+5 1.073333E-7 1.061333E-7 2.826667E-8 3.893333E-8 1.683333E-8 1.636667E-8 1.706667E-8 1.670000E-8 1.510667E-7 -1.516667E-9 0.000000E+0 1.003970E-2
7.200000E+1 2.300000E+5 1.220020E+5 3.110020E+5 1.070667E-7 1.057333E-7 2.820000E-8 3.883333E-8 1.680000E-8 1.630000E-8 1.700000E-8 1.663333E-8 1.505667E-7 -1.517000E-9 0.000000E+0 1.007528E-2
7.300000E+1 2.300000E+5 1.230020E+5 3.110020E+5 1.062000E-7 1.049333E-7 2.800000E-8 3.850000E-8 1.663333E-8 1.620000E-8 1.686667E-8 1.650000E-8 1.493333E-7 -1.507333E-9 0.000000E+0 1.009374E-2
7.400000E+1 2.300000E+5 1.239980E+5 3.110020E+5 1.066000E-7 1.054333E-7 2.810000E-8 3.866667E-8 1.673333E-8 1.626667E-8 1.696667E-8 1.660000E-8 1.501000E-7 -1.514333E-9 0.000000E+0 1.008880E-2
7.500000E+1 2.300000E+5 1.250000E+5 3.110020E+5 1.063333E-7 1.050667E-7 2.800000E-8 3.860000E-8 1.666667E-8 1.616667E-8 1.686667E-8 1.656667E-8 1.495667E-7 -1.515333E-9 0.000000E+0 1.013147E-2
7.600000E+1 2.300000E+5 1.260020E+5 3.110020E+5 1.077667E-7 1.065667E-7 2.843333E-8 3.913333E-8 1.690000E-8 1.646667E-8 1.713333E-8 1.676667E-8 1.517000E-7 -1.530333E-9 0.000000E+0 1.008791E-2
7.700000E+1 2.300000E+5 1.270020E+5 3.110020E+5 1.069667E-7 1.053333E-7 2.813333E-8 3.873333E-8 1.670000E-8 1.623333E-8 1.690000E-8 1.660000E-8 1.500333E-7 -1.519000E-9 0.000000E+0 1.012445E-2
7.800000E+1 2.300000E+5 1.279980E+5 3.110020E+5 1.062000E-7 1.048333E-7 2.796667E-8 3.853333E-8 1.660000E-8 1.620000E-8 1.683333E-8 1.650000E-8 1.493000E-7 -1.507333E-9 0.000000E+0 1.009600E-2
